Rating_Pelanggan,Status_Pengiriman_Num,Status_Pengiriman,Diskon,Frekuensi_Panggilan,Diskon_Kategori,Kategori_Diskon,Kategori_Panggilan,Segmentasi_Rating
1,1,Tidak Tepat Waktu,7,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,0,Tepat Waktu,10,3,11-20%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,0,Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,8,2,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,0,Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
4,0,Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,0,Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
4,1,Tidak Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
2,0,Tepat Waktu,7,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,3,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,0,Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,0,Tepat Waktu,6,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,0,Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,0,Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,3,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,6,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,0,Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,0,Tepat Waktu,10,3,11-20%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,0,Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
2,0,Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,0,Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,0,Tepat Waktu,4,2,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,0,Tepat Waktu,3,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,7,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,0,Tepat Waktu,7,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,9,2,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
5,0,Tepat Waktu,10,6,11-20%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
2,0,Tepat Waktu,10,3,11-20%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
5,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,0,Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
4,0,Tepat Waktu,1,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
2,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,4,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,0,Tepat Waktu,5,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
5,1,Tidak Tepat Waktu,6,2,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
2,0,Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,1,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,5,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
1,0,Tepat Waktu,8,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,5,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
2,1,Tidak Tepat Waktu,7,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
5,0,Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,9,7,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,0,Tepat Waktu,3,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
4,1,Tidak Tepat Waktu,2,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
1,0,Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,6,7,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
3,1,Tidak Tepat Waktu,1,6,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
2,0,Tepat Waktu,9,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,0,Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,0,Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,7,6,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
4,0,Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
3,1,Tidak Tepat Waktu,1,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,0,Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
4,0,Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,2,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
3,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,0,Tepat Waktu,4,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
5,0,Tepat Waktu,9,2,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,0,Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,5,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,4,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
2,0,Tepat Waktu,6,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,0,Tepat Waktu,6,6,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
3,0,Tepat Waktu,3,6,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
4,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,6,7,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
5,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,9,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
2,0,Tepat Waktu,3,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
3,0,Tepat Waktu,3,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,0,Tepat Waktu,1,7,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
2,1,Tidak Tepat Waktu,10,6,11-20%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
3,0,Tepat Waktu,8,6,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
2,0,Tepat Waktu,7,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,0,Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,4,7,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
1,0,Tepat Waktu,6,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,4,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
4,1,Tidak Tepat Waktu,1,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
3,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,0,Tepat Waktu,5,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,0,Tepat Waktu,1,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,7,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,1,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
4,0,Tepat Waktu,6,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
5,1,Tidak Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,1,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,6,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,5,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,5,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
2,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,0,Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,7,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,0,Tepat Waktu,7,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,0,Tepat Waktu,6,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,0,Tepat Waktu,1,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,1,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
4,0,Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,0,Tepat Waktu,9,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,2,2,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,10,3,11-20%,Rendah (≤10%),Sedikit (≤3),Netral (3)
1,0,Tepat Waktu,6,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,5,2,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
2,1,Tidak Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,0,Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
2,0,Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
5,0,Tepat Waktu,2,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,7,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,9,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,0,Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,8,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,9,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,0,Tepat Waktu,10,3,11-20%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
5,0,Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
2,0,Tepat Waktu,5,2,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
5,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,0,Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
4,0,Tepat Waktu,3,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
3,0,Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,0,Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,0,Tepat Waktu,2,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,0,Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
4,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,0,Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,2,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,0,Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,0,Tepat Waktu,5,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,8,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
2,1,Tidak Tepat Waktu,6,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
3,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
4,1,Tidak Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
3,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
2,0,Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,7,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,2,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
4,1,Tidak Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,10,6,11-20%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
3,0,Tepat Waktu,2,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
5,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,0,Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,0,Tepat Waktu,5,2,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,0,Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,8,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,0,Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,0,Tepat Waktu,1,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,0,Tepat Waktu,4,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,0,Tepat Waktu,9,6,0-10%,Rendah (≤10%),Banyak (≥6),Puas (4-5)
2,1,Tidak Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,2,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,0,Tepat Waktu,4,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
2,0,Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
5,0,Tepat Waktu,8,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,0,Tepat Waktu,6,6,0-10%,Rendah (≤10%),Banyak (≥6),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
5,0,Tepat Waktu,1,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
